"id" "sex" "sire" "dam" "generation"
"1454" 657921 "M" 646961 649581 13
"1455" 651241 "M" 648331 646982 13
"1456" 652501 "M" 646981 646992 13
"1457" 654331 "M" 652281 652582 13
"1458" 651381 "M" 649721 649961 13
"1459" 651261 "M" 647001 647012 13
"1460" 651271 "M" 647011 647122 13
"1461" 651371 "M" 647121 647132 13
"1462" 654741 "M" 647131 647022 13
"1463" 652901 "M" 647021 648292 13
"1464" 657311 "M" 652291 650301 13
"1465" 651301 "M" 648291 647042 13
"1466" 651311 "M" 647041 647142 13
"1467" 651321 "M" 647141 647152 13
"1468" 651331 "M" 647151 647162 13
"1469" 654761 "M" 647161 647172 13
"1470" 654111 "M" 647171 646592 13
"1471" 654552 "F" 651441 650932 14
"1472" 654562 "F" 650931 650942 14
"1473" 654572 "F" 650941 650952 14
"1474" 654582 "F" 650951 650962 14
"1475" 654592 "F" 650961 650972 14
"1476" 655112 "F" 650971 654142 14
"1477" 655122 "F" 652721 654332 14
"1478" 655132 "F" 654331 652362 14
"1479" 654601 "F" 652361 651012 14
"1480" 658992 "F" 651011 651022 14
"1481" 654622 "F" 651021 651032 14
"1482" 654632 "F" 651031 651042 14
"1483" 654642 "F" 651041 651052 14
"1484" 654652 "F" 651051 651062 14
"1485" 654662 "F" 651951 651072 14
"1486" 655842 "F" 651071 651082 14
"1487" 656432 "F" 656091 656102 14
"1488" 658492 "F" 651091 651102 14
"1489" 654842 "F" 651101 651112 14
"1490" 654852 "F" 651971 651122 14
"1491" 654862 "F" 651121 651132 14
"1492" 654872 "F" 651131 651142 14
"1493" 654882 "F" 651141 651152 14
"1494" 654892 "F" 651151 651162 14
"1495" 654902 "F" 651161 651982 14
"1496" 654912 "F" 651171 651182 14
"1497" 654922 "F" 651181 651192 14
"1498" 654992 "F" 651191 651202 14
"1499" 655002 "F" 651201 651212 14
"1500" 655012 "F" 651211 651222 14
"1501" 655022 "F" 652721 651232 14
"1502" 655032 "F" 651231 651242 14
"1503" 655042 "F" 651241 651252 14
"1504" 655052 "F" 652501 651382 14
"1505" 655062 "F" 651381 651262 14
"1506" 655072 "F" 651261 651272 14
"1507" 655082 "F" 651271 651372 14
"1508" 655092 "F" 651371 651282 14
"1509" 655302 "F" 654741 654712 14
"1510" 660342 "F" 654741 654712 14
"1511" 657632 "F" 657311 655772 14
"1512" 658502 "F" 651101 651112 14
"1513" 660772 "F" 651091 651102 14
"1514" 655152 "F" 651311 651322 14
"1515" 660472 "F" 651311 651322 14
"1516" 656632 "F" 651321 651332 14
"1517" 655172 "F" 651331 651342 14
"1518" 655182 "F" 654761 654112 14
"1519" 655191 "F" 654111 651442 14
"1520" 654551 "M" 651441 650932 14
"1521" 654561 "M" 650931 650942 14
"1522" 654571 "M" 650941 650952 14
"1523" 654581 "M" 650951 650962 14
"1524" 654591 "M" 650961 650972 14
"1525" 655111 "M" 650971 654142 14
"1526" 655121 "M" 652721 654332 14
"1527" 655131 "M" 654331 652362 14
"1528" 658661 "M" 652361 651012 14
"1529" 654611 "M" 651011 651022 14
"1530" 654621 "M" 651021 651032 14
"1531" 654631 "M" 651031 651042 14
"1532" 654641 "M" 651041 651052 14
"1533" 654651 "M" 651051 651062 14
"1534" 654661 "M" 651951 651072 14
"1535" 658471 "M" 651071 651082 14
"1536" 656431 "M" 656091 656102 14
"1537" 654831 "M" 651091 651102 14
"1538" 654841 "M" 651101 651112 14
"1539" 654851 "M" 651971 651122 14
"1540" 654861 "M" 651121 651132 14
"1541" 654871 "M" 651131 651142 14
"1542" 654881 "M" 651141 651152 14
"1543" 654891 "M" 651151 651162 14
"1544" 654901 "M" 651161 651982 14
"1545" 654911 "M" 651171 651182 14
"1546" 654921 "M" 651181 651192 14
"1547" 654991 "M" 651191 651202 14
"1548" 655001 "M" 651201 651212 14
"1549" 655011 "M" 651211 651222 14
"1550" 655021 "M" 652721 651232 14
"1551" 655031 "M" 651231 651242 14
"1552" 655041 "M" 651241 651252 14
"1553" 655051 "M" 652501 651382 14
"1554" 655061 "M" 651381 651262 14
"1555" 655071 "M" 651261 651272 14
"1556" 655081 "M" 651271 651372 14
"1557" 655091 "M" 651371 651282 14
"1558" 661491 "M" 651371 651282 14
"1559" 659451 "M" 654741 654712 14
"1560" 657631 "M" 657311 655772 14
"1561" 660331 "M" 657311 655772 14
"1562" 655141 "M" 651301 651312 14
"1563" 660771 "M" 651091 651102 14
"1564" 655151 "M" 651311 651322 14
"1565" 655161 "M" 651321 651332 14
"1566" 655171 "M" 651331 651342 14
"1567" 655181 "M" 654761 654112 14
"1568" 656641 "M" 654111 651442 14
"1569" 658792 "F" 654551 654562 15
"1570" 658802 "F" 654561 654572 15
"1571" 658812 "F" 654571 654582 15
"1572" 663571 "F" 654581 654592 15
"1573" 658832 "F" 654591 655112 15
"1574" 658842 "F" 655111 655122 15
"1575" 658852 "F" 655121 655132 15
"1576" 658862 "F" 655131 654601 15
"1577" 659502 "F" 658661 658992 15
"1578" 658872 "F" 654611 654622 15
"1579" 658882 "F" 654621 654632 15
"1580" 658892 "F" 654631 654642 15
"1581" 658902 "F" 654641 654652 15
"1582" 659052 "F" 654651 654662 15
"1583" 659062 "F" 654661 655842 15
"1584" 659512 "F" 658471 656432 15
"1585" 660832 "F" 656431 658492 15
"1586" 659072 "F" 654831 654842 15
"1587" 659082 "F" 654841 654852 15
"1588" 659092 "F" 654851 654862 15
"1589" 659102 "F" 654861 654872 15
"1590" 659112 "F" 654871 654882 15
"1591" 659122 "F" 654881 654892 15
"1592" 660282 "F" 654891 654902 15
"1593" 659142 "F" 654901 654912 15
"1594" 659152 "F" 654911 654922 15
"1595" 659162 "F" 654921 654992 15
"1596" 659262 "F" 654991 655002 15
"1597" 659272 "F" 655001 655012 15
"1598" 659282 "F" 655011 655022 15
"1599" 659292 "F" 655021 655032 15
"1600" 659302 "F" 655031 655042 15
"1601" 659312 "F" 655041 655052 15
"1602" 659322 "F" 655051 655062 15
"1603" 659332 "F" 655061 655072 15
"1604" 659342 "F" 655071 655082 15
"1605" 659352 "F" 655081 655092 15
"1606" 661762 "F" 661491 660342 15
"1607" 659912 "F" 659451 657632 15
"1608" 661022 "F" 660331 660772 15
"1609" 661582 "F" 654841 654852 15
"1610" 659532 "F" 655151 656632 15
"1611" 659542 "F" 655161 655172 15
"1612" 659552 "F" 655171 655182 15
"1613" 659562 "F" 655181 655191 15
"1614" 659572 "F" 656641 654552 15
"1615" 658791 "M" 654551 654562 15
"1616" 658801 "M" 654561 654572 15
"1617" 658811 "M" 654571 654582 15
"1618" 662741 "M" 654581 654592 15
"1619" 658831 "M" 654591 655112 15
"1620" 658841 "M" 655111 655122 15
"1621" 658851 "M" 655121 655132 15
"1622" 658861 "M" 655131 654601 15
"1623" 659501 "M" 658661 658992 15
"1624" 658871 "M" 654611 654622 15
"1625" 658881 "M" 654621 654632 15
"1626" 658891 "M" 654631 654642 15
"1627" 658901 "M" 654641 654652 15
"1628" 659051 "M" 654651 654662 15
"1629" 659061 "M" 654661 655842 15
"1630" 659511 "M" 658471 656432 15
"1631" 659521 "M" 656431 658492 15
"1632" 659071 "M" 654831 654842 15
"1633" 659081 "M" 654841 654852 15
"1634" 659091 "M" 654851 654862 15
"1635" 659101 "M" 654861 654872 15
"1636" 659111 "M" 654871 654882 15
"1637" 659121 "M" 654881 654892 15
"1638" 660281 "M" 654891 654902 15
"1639" 659141 "M" 654901 654912 15
"1640" 659151 "M" 654911 654922 15
"1641" 659161 "M" 654921 654992 15
"1642" 659261 "M" 654991 655002 15
"1643" 659271 "M" 655001 655012 15
"1644" 659281 "M" 655011 655022 15
"1645" 659291 "M" 655021 655032 15
"1646" 659301 "M" 655031 655042 15
"1647" 659311 "M" 655041 655052 15
"1648" 659321 "M" 655051 655062 15
"1649" 659331 "M" 655061 655072 15
"1650" 659341 "M" 655071 655082 15
"1651" 659351 "M" 655081 655092 15
"1652" 661761 "M" 661491 660342 15
"1653" 659911 "M" 659451 657632 15
"1654" 661021 "M" 660331 660772 15
"1655" 661581 "M" 654841 654852 15
"1656" 659531 "M" 655151 656632 15
"1657" 659541 "M" 655161 655172 15
"1658" 659551 "M" 655171 655182 15
"1659" 659561 "M" 655181 655191 15
"1660" 659571 "M" 656641 654552 15
"1661" 664611 "M" 658661 658992 15
"1662" 664202 "F" 655161 655172 15
"1663" 664861 "M" 654551 654562 15
"1664" 664472 "F" 654641 654652 15
"1665" 664601 "M" 654581 654592 15
"1666" 664912 "F" 661491 660342 15
"1667" 664511 "M" 660331 660772 15
"1668" 664182 "F" 655111 655122 15
"1669" 665152 "F" 664861 664472 16
"1670" 664542 "F" 658801 659082 16
"1671" 663352 "F" 658811 659352 16
"1672" 665322 "F" 664601 664912 16
"1673" 663112 "F" 658831 659912 16
"1674" 662982 "F" 658841 661022 16
"1675" 662992 "F" 658851 659072 16
"1676" 663002 "F" 658861 659532 16
"1677" 665162 "F" 664611 664202 16
"1678" 663012 "F" 658871 659552 16
"1679" 663022 "F" 658881 659122 16
"1680" 663032 "F" 658891 659562 16
"1681" 663122 "F" 658901 659162 16
"1682" 663712 "F" 659051 659142 16
"1683" 666152 "F" 659051 659142 16
"1684" 663132 "F" 659061 659152 16
"1685" 663362 "F" 659511 659282 16
"1686" 666012 "F" 659511 659282 16
"1687" 663372 "F" 659521 659292 16
"1688" 663042 "F" 659071 658852 16
"1689" 663142 "F" 659081 658872 16
"1690" 666082 "F" 661581 658802 16
"1691" 666392 "F" 659081 658872 16
"1692" 663152 "F" 659091 659312 16
"1693" 666162 "F" 659091 659312 16
"1694" 663162 "F" 659101 659322 16
"1695" 667902 "F" 659101 659322 16
"1696" 663382 "F" 659111 659302 16
"1697" 663052 "F" 659121 658862 16
"1698" 663392 "F" 660281 659342 16
"1699" 663402 "F" 659141 659332 16
"1700" 666172 "F" 659141 659332 16
"1701" 663412 "F" 659161 659262 16
"1702" 666182 "F" 659261 659062 16
"1703" 665112 "F" 659261 659062 16
"1704" 664012 "F" 659271 661582 16
"1705" 663192 "F" 659281 659092 16
"1706" 663422 "F" 659291 658812 16
"1707" 663432 "F" 659301 660832 16
"1708" 666052 "F" 659301 660832 16
"1709" 666412 "F" 659301 660832 16
"1710" 663442 "F" 659311 659512 16
"1711" 663452 "F" 659321 659272 16
"1712" 668372 "F" 659331 659572 16
"1713" 666422 "F" 659331 659572 16
"1714" 663202 "F" 659341 658792 16
"1715" 666062 "F" 659341 658792 16
"1716" 663212 "F" 659351 659102 16
"1717" 663872 "F" 661761 663571 16
"1718" 663722 "F" 659911 659112 16
"1719" 665892 "F" 659911 659112 16
"1720" 664832 "F" 664511 664182 16
"1721" 664022 "F" 661581 658802 16
"1722" 663732 "F" 659531 660282 16
"1723" 666583 "F" 659531 660282 16
"1724" 663742 "F" 659541 659502 16
"1725" 666692 "F" 659541 659502 16
"1726" 663072 "F" 659551 658832 16
"1727" 666702 "F" 659551 658832 16
"1728" 663752 "F" 659561 659052 16
"1729" 663082 "F" 659571 658882 16
"1730" 667652 "F" 659571 658882 16
"1731" 666823 "F" 659151 658892 16
"1732" 665151 "M" 664861 664472 16
"1733" 663101 "M" 658801 659082 16
"1734" 663351 "M" 658811 659352 16
"1735" 665321 "M" 664601 664912 16
"1736" 663111 "M" 658831 659912 16
"1737" 662981 "M" 658841 661022 16
"1738" 662991 "M" 658851 659072 16
"1739" 664251 "M" 658861 659532 16
"1740" 665161 "M" 664611 664202 16
"1741" 663011 "M" 658871 659552 16
"1742" 663021 "M" 658881 659122 16
"1743" 663031 "M" 658891 659562 16
"1744" 663121 "M" 658901 659162 16
"1745" 663711 "M" 659051 659142 16
"1746" 663131 "M" 659061 659152 16
"1747" 663361 "M" 659511 659282 16
"1748" 663371 "M" 659521 659292 16
"1749" 663041 "M" 659071 658852 16
"1750" 663141 "M" 659081 658872 16
"1751" 663151 "M" 659091 659312 16
"1752" 663161 "M" 659101 659322 16
"1753" 663381 "M" 659111 659302 16
"1754" 663051 "M" 659121 658862 16
"1755" 663391 "M" 660281 659342 16
"1756" 663401 "M" 659141 659332 16
"1757" 663171 "M" 659151 658892 16
"1758" 663411 "M" 659161 659262 16
"1759" 663181 "M" 659261 659062 16
"1760" 666771 "M" 659271 661582 16
"1761" 663191 "M" 659281 659092 16
"1762" 663421 "M" 659291 658812 16
"1763" 663431 "M" 659301 660832 16
"1764" 663441 "M" 659311 659512 16
"1765" 663451 "M" 659321 659272 16
"1766" 663461 "M" 659331 659572 16
"1767" 663201 "M" 659341 658792 16
"1768" 663211 "M" 659351 659102 16
"1769" 663871 "M" 661761 663571 16
"1770" 663721 "M" 659911 659112 16
"1771" 664831 "M" 664511 664182 16
"1772" 664021 "M" 661581 658802 16
"1773" 663731 "M" 659531 660282 16
"1774" 663741 "M" 659541 659502 16
"1775" 663071 "M" 659551 658832 16
"1776" 663751 "M" 659561 659052 16
"1777" 663081 "M" 659571 658882 16
"1778" 666371 "M" 658811 659352 16
"1779" 666372 "M" 658811 659352 16
"1780" 667681 "M" 658831 659912 16
"1781" 667581 "M" 658851 659072 16
"1782" 666471 "M" 658881 659122 16
"1783" 666001 "M" 658891 659562 16
"1784" 666141 "M" 658901 659162 16
"1785" 666251 "M" 659061 659152 16
"1786" 666011 "M" 659511 659282 16
"1787" 666021 "M" 659521 659292 16
"1788" 666381 "M" 659071 658852 16
"1789" 666041 "M" 659101 659322 16
"1790" 666262 "M" 659111 659302 16
"1791" 666282 "M" 660281 659342 16
"1792" 666761 "M" 660281 659342 16
"1793" 666772 "M" 659271 661582 16
"1794" 666301 "M" 659281 659092 16
"1795" 666191 "M" 659291 658812 16
"1796" 668442 "F" 665151 667902 17
"1797" 668602 "F" 663101 663452 17
"1798" 666852 "F" 663351 663052 17
"1799" 667242 "F" 665321 666412 17
"1800" 666862 "F" 663111 663082 17
"1801" 666872 "F" 662981 663362 17
"1802" 666882 "F" 662991 663142 17
"1803" 666892 "F" 664251 664022 17
"1804" 667372 "F" 665161 666152 17
"1805" 666902 "F" 663011 663872 17
"1806" 666912 "F" 663021 663072 17
"1807" 666922 "F" 663031 663402 17
"1808" 666932 "F" 663121 663742 17
"1809" 666942 "F" 663711 663002 17
"1810" 666952 "F" 663131 663202 17
"1811" 666962 "F" 663361 662982 17
"1812" 666972 "F" 663371 663432 17
"1813" 666982 "F" 663041 663152 17
"1814" 666992 "F" 663141 663132 17
"1815" 667002 "F" 663151 663122 17
"1816" 667012 "F" 663161 663752 17
"1817" 667362 "F" 663381 665112 17
"1818" 667022 "F" 663051 663352 17
"1819" 667522 "F" 663391 666823 17
"1820" 667032 "F" 663401 663032 17
"1821" 667042 "F" 663171 663042 17
"1822" 667052 "F" 663411 663212 17
"1823" 667062 "F" 663181 663382 17
"1824" 667532 "F" 666771 666052 17
"1825" 667072 "F" 663191 663722 17
"1826" 667082 "F" 663421 663712 17
"1827" 667092 "F" 663431 663372 17
"1828" 667542 "F" 663441 666082 17
"1829" 667102 "F" 663451 664542 17
"1830" 667112 "F" 663461 664012 17
"1831" 667122 "F" 663201 663192 17
"1832" 667132 "F" 663211 663412 17
"1833" 667142 "F" 663871 663012 17
"1834" 667152 "F" 663721 663422 17
"1835" 667262 "F" 664831 666012 17
"1836" 667162 "F" 664021 663442 17
"1837" 667172 "F" 663731 662992 17
"1838" 667182 "F" 663741 663392 17
"1839" 667192 "F" 663071 663022 17
"1840" 667202 "F" 663751 663162 17
"1841" 667212 "F" 663081 663112 17
"1842" 667232 "F" 666371 666583 17
"1843" 667272 "F" 666372 666583 17
"1844" 668822 "F" 667681 668372 17
"1845" 668032 "F" 667581 664832 17
"1846" 667222 "F" 666471 665112 17
"1847" 667282 "F" 666001 666172 17
"1848" 667292 "F" 666141 666162 17
"1849" 667302 "F" 666251 666392 17
"1850" 667802 "F" 666011 665152 17
"1851" 667252 "F" 666021 665322 17
"1852" 667552 "F" 666381 666823 17
"1853" 667812 "F" 666041 666702 17
"1854" 667832 "F" 666262 667652 17
"1855" 667382 "F" 666282 665162 17
"1856" 667822 "F" 666761 666692 17
"1857" 667562 "F" 666772 666422 17
"1858" 667312 "F" 666301 666062 17
"1859" 667322 "F" 666191 665892 17
"1860" 668441 "M" 665151 667902 17
"1861" 668601 "M" 663101 663452 17
"1862" 666851 "M" 663351 663052 17
"1863" 667241 "M" 665321 666412 17
"1864" 666861 "M" 663111 663082 17
"1865" 666871 "M" 662981 663362 17
"1866" 666881 "M" 662991 663142 17
"1867" 666891 "M" 664251 664022 17
"1868" 667371 "M" 665161 666152 17
"1869" 666901 "M" 663011 663872 17
"1870" 666911 "M" 663021 663072 17
"1871" 666921 "M" 663031 663402 17
"1872" 666931 "M" 663121 663742 17
"1873" 666941 "M" 663711 663002 17
"1874" 666951 "M" 663131 663202 17
"1875" 666961 "M" 663361 662982 17
"1876" 666971 "M" 663371 663432 17
"1877" 666981 "M" 663041 663152 17
"1878" 666991 "M" 663141 663132 17
"1879" 667001 "M" 663151 663122 17
"1880" 667011 "M" 663161 663752 17
"1881" 667361 "M" 663381 665112 17
"1882" 667021 "M" 663051 663352 17
"1883" 667521 "M" 663391 666823 17
"1884" 667031 "M" 663401 663032 17
"1885" 667041 "M" 663171 663042 17
"1886" 667051 "M" 663411 663212 17
"1887" 667061 "M" 663181 663382 17
"1888" 667531 "M" 666771 666052 17
"1889" 667071 "M" 663191 663722 17
"1890" 667081 "M" 663421 663712 17
"1891" 667091 "M" 663431 663372 17
"1892" 667541 "M" 663441 666082 17
"1893" 667101 "M" 663451 664542 17
"1894" 667111 "M" 663461 664012 17
"1895" 667121 "M" 663201 663192 17
"1896" 667131 "M" 663211 663412 17
"1897" 667141 "M" 663871 663012 17
"1898" 667151 "M" 663721 663422 17
"1899" 667261 "M" 664831 666012 17
"1900" 667161 "M" 664021 663442 17
"1901" 667171 "M" 663731 662992 17
"1902" 667181 "M" 663741 663392 17
"1903" 667191 "M" 663071 663022 17
"1904" 667201 "M" 663751 663162 17
"1905" 667211 "M" 663081 663112 17
"1906" 667231 "M" 666371 666583 17
"1907" 667271 "M" 666372 666583 17
"1908" 668821 "M" 667681 668372 17
"1909" 668031 "M" 667581 664832 17
"1910" 667221 "M" 666471 665112 17
"1911" 667281 "M" 666001 666172 17
"1912" 667291 "M" 666141 666162 17
"1913" 667301 "M" 666251 666392 17
"1914" 667801 "M" 666011 665152 17
"1915" 667251 "M" 666021 665322 17
"1916" 667551 "M" 666381 666823 17
"1917" 667811 "M" 666041 666702 17
"1918" 667831 "M" 666262 667652 17
"1919" 667381 "M" 666282 665162 17
"1920" 667821 "M" 666761 666692 17
"1921" 667561 "M" 666772 666422 17
"1922" 667311 "M" 666301 666062 17
"1923" 667321 "M" 666191 665892 17
"1924" 670941 "M" 668441 667822 18
"1925" 671951 "M" 668601 667192 18
"1926" 669781 "M" 666851 667252 18
"1927" 679271 "M" 667241 667022 18
"1928" 669791 "M" 666861 667052 18
"1929" 669801 "M" 666871 667282 18
"1930" 669811 "M" 666881 667232 18
"1931" 669821 "M" 666891 667522 18
"1932" 672481 "M" 667371 667102 18
"1933" 669831 "M" 666901 667362 18
"1934" 673931 "M" 666911 667542 18
"1935" 669851 "M" 666921 666962 18
"1936" 670951 "M" 666931 667532 18
"1937" 669861 "M" 666941 667112 18
"1938" 669871 "M" 666951 667172 18
"1939" 669881 "M" 666961 666922 18
"1940" 675001 "M" 666971 667092 18
"1941" 669901 "M" 666981 667272 18
"1942" 670281 "M" 666991 667832 18
"1943" 670911 "M" 667001 667382 18
"1944" 669911 "M" 667011 667042 18
"1945" 671961 "M" 667361 666902 18
"1946" 670291 "M" 667021 667242 18
"1947" 669921 "M" 667521 666892 18
"1948" 671971 "M" 667031 668032 18
"1949" 669931 "M" 667041 667012 18
"1950" 669941 "M" 667051 666862 18
"1951" 669951 "M" 667061 667142 18
"1952" 673701 "M" 667531 666932 18
"1953" 672001 "M" 667071 668822 18
"1954" 672771 "M" 667081 667312 18
"1955" 669971 "M" 667091 666972 18
"1956" 669981 "M" 667541 666912 18
"1957" 670921 "M" 667101 667372 18
"1958" 669991 "M" 667111 666942 18
"1959" 670001 "M" 667121 667552 18
"1960" 670011 "M" 667131 667212 18
"1961" 670021 "M" 667141 667062 18
"1962" 670031 "M" 667151 667302 18
"1963" 670301 "M" 667261 667202 18
"1964" 670041 "M" 667161 667322 18
"1965" 670051 "M" 667171 666952 18
"1966" 670061 "M" 667181 667292 18
"1967" 670071 "M" 667191 668602 18
"1968" 670311 "M" 667201 667262 18
"1969" 675681 "M" 667211 667132 18
"1970" 670091 "M" 667231 666882 18
"1971" 670101 "M" 667271 666982 18
"1972" 673711 "M" 668821 667072 18
"1973" 673721 "M" 668031 667032 18
"1974" 670961 "M" 667221 667562 18
"1975" 670111 "M" 667281 666872 18
"1976" 670121 "M" 667291 667182 18
"1977" 670131 "M" 667301 667152 18
"1978" 670141 "M" 667801 667812 18
"1979" 670151 "M" 667251 666852 18
"1980" 670161 "M" 667551 667122 18
"1981" 670171 "M" 667811 667802 18
"1982" 670321 "M" 667831 666992 18
"1983" 672491 "M" 667381 667002 18
"1984" 670971 "M" 667821 668442 18
"1985" 670981 "M" 667561 667222 18
"1986" 670181 "M" 667311 667082 18
"1987" 670191 "M" 667321 667162 18
"1988" 670942 "F" 668441 667822 18
"1989" 671952 "F" 668601 667192 18
"1990" 669782 "F" 666851 667252 18
"1991" 672472 "F" 667241 667022 18
"1992" 674931 "F" 666861 667052 18
"1993" 669802 "F" 666871 667282 18
"1994" 669812 "F" 666881 667232 18
"1995" 669822 "F" 666891 667522 18
"1996" 672482 "F" 667371 667102 18
"1997" 669832 "F" 666901 667362 18
"1998" 669842 "F" 666911 667542 18
"1999" 669852 "F" 666921 666962 18
"2000" 670952 "F" 666931 667532 18
"2001" 669862 "F" 666941 667112 18
"2002" 669872 "F" 666951 667172 18
"2003" 669882 "F" 666961 666922 18
"2004" 669892 "F" 666971 667092 18
"2005" 669902 "F" 666981 667272 18
"2006" 670282 "F" 666991 667832 18
"2007" 670912 "F" 667001 667382 18
"2008" 669912 "F" 667011 667042 18
"2009" 671962 "F" 667361 666902 18
"2010" 670292 "F" 667021 667242 18
"2011" 669922 "F" 667521 666892 18
"2012" 671972 "F" 667031 668032 18
"2013" 669932 "F" 667041 667012 18
"2014" 669942 "F" 667051 666862 18
"2015" 669952 "F" 667061 667142 18
"2016" 673702 "F" 667531 666932 18
"2017" 672002 "F" 667071 668822 18
"2018" 672772 "F" 667081 667312 18
"2019" 669972 "F" 667091 666972 18
"2020" 669982 "F" 667541 666912 18
"2021" 670922 "F" 667101 667372 18
"2022" 669992 "F" 667111 666942 18
"2023" 679322 "F" 667121 667552 18
"2024" 670012 "F" 667131 667212 18
"2025" 670022 "F" 667141 667062 18
"2026" 670032 "F" 667151 667302 18
"2027" 670302 "F" 667261 667202 18
"2028" 670042 "F" 667161 667322 18
"2029" 670052 "F" 667171 666952 18
"2030" 670062 "F" 667181 667292 18
"2031" 670072 "F" 667191 668602 18
"2032" 670312 "F" 667201 667262 18
"2033" 670082 "F" 667211 667132 18
"2034" 670092 "F" 667231 666882 18
"2035" 670102 "F" 667271 666982 18
"2036" 673712 "F" 668821 667072 18
"2037" 673722 "F" 668031 667032 18
"2038" 670962 "F" 667221 667562 18
"2039" 670112 "F" 667281 666872 18
"2040" 670122 "F" 667291 667182 18
"2041" 670132 "F" 667301 667152 18
"2042" 670142 "F" 667801 667812 18
"2043" 670152 "F" 667251 666852 18
"2044" 670162 "F" 667551 667122 18
"2045" 670172 "F" 667811 667802 18
"2046" 670322 "F" 667831 666992 18
"2047" 672492 "F" 667381 667002 18
"2048" 670972 "F" 667821 668442 18
"2049" 670982 "F" 667561 667222 18
"2050" 670182 "F" 667311 667082 18
"2051" 670192 "F" 667321 667162 18
"2052" 680531 "M" 670941 670972 19
"2053" 674051 "M" 671951 670072 19
"2054" 672011 "M" 669781 670152 19
"2055" 675911 "M" 679271 670292 19
"2056" 672021 "M" 669791 669942 19
"2057" 676931 "M" 669801 670112 19
"2058" 674061 "M" 669811 670092 19
"2059" 673611 "M" 669821 669922 19
"2060" 675241 "M" 672481 670922 19
"2061" 676941 "M" 669831 671962 19
"2062" 675251 "M" 673931 669982 19
"2063" 673621 "M" 669851 669882 19
"2064" 675261 "M" 670951 673702 19
"2065" 672821 "M" 669861 669992 19
"2066" 674071 "M" 669871 670052 19
"2067" 672031 "M" 669881 669852 19
"2068" 680741 "M" 675001 669972 19
"2069" 675921 "M" 669901 670102 19
"2070" 676961 "M" 670281 670322 19
"2071" 675271 "M" 670911 672492 19
"2072" 675931 "M" 669911 669932 19
"2073" 674081 "M" 671961 669832 19
"2074" 672831 "M" 670291 672472 19
"2075" 673631 "M" 669921 669822 19
"2076" 675281 "M" 671971 673722 19
"2077" 672841 "M" 669931 669912 19
"2078" 677091 "M" 669941 674931 19
"2079" 672851 "M" 669951 670022 19
"2080" 677071 "M" 673701 670952 19
"2081" 675291 "M" 672001 673712 19
"2082" 673641 "M" 672771 670182 19
"2083" 672861 "M" 669971 669892 19
"2084" 675941 "M" 669981 669842 19
"2085" 673551 "M" 670921 672482 19
"2086" 672451 "M" 669991 669862 19
"2087" 672051 "M" 670001 670162 19
"2088" 679221 "M" 670011 670082 19
"2089" 672061 "M" 670021 669952 19
"2090" 675951 "M" 670031 670132 19
"2091" 674091 "M" 670301 670312 19
"2092" 673651 "M" 670041 670192 19
"2093" 673661 "M" 670051 669872 19
"2094" 674101 "M" 670061 670122 19
"2095" 672462 "M" 670071 671952 19
"2096" 674111 "M" 670311 670302 19
"2097" 676971 "M" 675681 670012 19
"2098" 675961 "M" 670091 669812 19
"2099" 675311 "M" 670101 669902 19
"2100" 677061 "M" 673711 672002 19
"2101" 676981 "M" 673721 671972 19
"2102" 680211 "M" 670961 670982 19
"2103" 676991 "M" 670111 669802 19
"2104" 673671 "M" 670121 670062 19
"2105" 674121 "M" 670131 670032 19
"2106" 673681 "M" 670141 670172 19
"2107" 673571 "M" 670151 669782 19
"2108" 674131 "M" 670161 679322 19
"2109" 675971 "M" 670171 670142 19
"2110" 675981 "M" 670321 670282 19
"2111" 677001 "M" 672491 670912 19
"2112" 677081 "M" 670971 670942 19
"2113" 675991 "M" 670981 670962 19
"2114" 675331 "M" 670181 672772 19
"2115" 673581 "M" 670191 670042 19
"2116" 675901 "F" 670941 670972 19
"2117" 674052 "F" 671951 670072 19
"2118" 672012 "F" 669781 670152 19
"2119" 675912 "F" 679271 670292 19
"2120" 672022 "F" 669791 669942 19
"2121" 676932 "F" 669801 670112 19
"2122" 674062 "F" 669811 670092 19
"2123" 673612 "F" 669821 669922 19
"2124" 675242 "F" 672481 670922 19
"2125" 676942 "F" 669831 671962 19
"2126" 675252 "F" 673931 669982 19
"2127" 673622 "F" 669851 669882 19
"2128" 679192 "F" 670951 673702 19
"2129" 672822 "F" 669861 669992 19
"2130" 674072 "F" 669871 670052 19
"2131" 672032 "F" 669881 669852 19
"2132" 680742 "F" 675001 669972 19
"2133" 675922 "F" 669901 670102 19
"2134" 676962 "F" 670281 670322 19
"2135" 675272 "F" 670911 672492 19
"2136" 675932 "F" 669911 669932 19
"2137" 674082 "F" 671961 669832 19
"2138" 672832 "F" 670291 672472 19
"2139" 673632 "F" 669921 669822 19
"2140" 675282 "F" 671971 673722 19
"2141" 672842 "F" 669931 669912 19
"2142" 677092 "F" 669941 674931 19
"2143" 672852 "F" 669951 670022 19
"2144" 677072 "F" 673701 670952 19
"2145" 675292 "F" 672001 673712 19
"2146" 673642 "F" 672771 670182 19
"2147" 672862 "F" 669971 669892 19
"2148" 675942 "F" 669981 669842 19
"2149" 673552 "F" 670921 672482 19
"2150" 672452 "F" 669991 669862 19
"2151" 672052 "F" 670001 670162 19
"2152" 675302 "F" 670011 670082 19
