IDF51,CC,Sex,FamNo,DOB,HomeCage,SireID,DamID,Transpondernumber,SWID,Generation,EarPunch,SireSWID,DamSWID
729055,,M,,,,725363,725406,,,3500,,,
729081,,M,,,,725954,725916,,,3500,,,
729082,,M,,,,725954,725916,,,3500,,,
729083,,M,,,,725954,725916,,,3500,,,
729084,,M,,,,725954,725916,,,3500,,,
729103,,M,,,,725292,726014,,,3500,,,
729104,,M,,,,725292,726014,,,3500,,,
729105,,M,,,,725292,726014,,,3500,,,
729106,,M,,,,725292,726014,,,3500,,,
734521,,M,,,,726211,726192,,,3500,,,
734522,,M,,,,726211,726192,,,3500,,,
734523,,M,,,,726211,726192,,,3500,,,
734571,,M,,,,725383,726212,,,3500,,,
734572,,M,,,,725383,726212,,,3500,,,
734573,,M,,,,725383,726212,,,3500,,,
734581,,M,,,,729521,728711,,,3500,,,
734582,,M,,,,729521,728711,,,3500,,,
734583,,M,,,,729521,728711,,,3500,,,
734631,,M,,,,733112,722921,,,3500,,,
734632,,M,,,,733112,722921,,,3500,,,
734633,,M,,,,733112,722921,,,3500,,,
734671,,M,,,,728081,727772,,,3500,,,
734672,,M,,,,728081,727772,,,3500,,,
734711,,M,,,,726241,725964,,,3500,,,
734712,,M,,,,726241,725964,,,3500,,,
734723,,M,,,,725391,725955,,,3500,,,
734724,,M,,,,725391,725955,,,3500,,,
734731,,M,,,,733091,733121,,,3500,,,
734732,,M,,,,733091,733121,,,3500,,,
734761,,M,,,,726561,726252,,,3500,,,
734781,,M,,,,727723,728661,,,3500,,,
734782,,M,,,,727723,728661,,,3500,,,
736239,,M,,,,733065,733113,,,3500,,,
736257,,M,,,,729031,727992,,,3500,,,
736258,,M,,,,729031,727992,,,3500,,,
736294,,M,,,,728061,727952,,,3500,,,
736295,,M,,,,728061,727952,,,3500,,,
736317,,M,,,,727901,727942,,,3500,,,
736318,,M,,,,727901,727942,,,3500,,,
736337,,M,,,,727791,727934,,,3500,,,
736338,,M,,,,727791,727934,,,3500,,,
736357,,M,,,,727951,727972,,,3500,,,
736391,,M,,,,733542,733582,,,3500,,,
736392,,M,,,,733542,733582,,,3500,,,
736421,,M,,,,729351,728072,,,3500,,,
736422,,M,,,,729351,728072,,,3500,,,
736441,,M,,,,733521,733541,,,3500,,,
736442,,M,,,,733521,733541,,,3500,,,
736531,,M,,,,727763,727872,,,3500,,,
736532,,M,,,,727763,727872,,,3500,,,
736541,,M,,,,727801,727912,,,3500,,,
736542,,M,,,,727801,727912,,,3500,,,
736943,,M,,,,733401,733421,,,3500,,,
736944,,M,,,,733401,733421,,,3500,,,
737071,,M,,,,733251,733271,,,3500,,,
737072,,M,,,,733251,733271,,,3500,,,
738291,,M,,,,727813,728062,,,3500,,,
738292,,M,,,,727813,728062,,,3500,,,
738331,,M,,,,727933,728012,,,3500,,,
738332,,M,,,,727933,728012,,,3500,,,
738371,,M,,,,732091,733801,,,3500,,,
738372,,M,,,,732091,733801,,,3500,,,
738491,,M,,,,733171,733191,,,3500,,,
738492,,M,,,,733171,733191,,,3500,,,
738501,,M,,,,733472,733092,,,3500,,,
738502,,M,,,,733472,733092,,,3500,,,
738541,,M,,,,727921,727792,,,3500,,,
738542,,M,,,,727921,727792,,,3500,,,
738571,,M,,,,727733,728082,,,3500,,,
738572,,M,,,,727733,728082,,,3500,,,
738583,,M,,,,735561,735461,,,3500,,,
738584,,M,,,,735561,735461,,,3500,,,
738591,,M,,,,733581,733601,,,3500,,,
738592,,M,,,,733581,733601,,,3500,,,
738601,,M,,,,728091,727802,,,3500,,,
738602,,M,,,,728091,727802,,,3500,,,
738681,,M,,,,728021,729792,,,3500,,,
738682,,M,,,,728021,729792,,,3500,,,
