Study,Parent_Pair,Cohort,Access_ID,Sex,Diet,Diet_Start_Week,Litter_Size,Total_AUC,HarvWeight,RetroFat_norm,FastGluc,FastIns,SWIM,CLIMB,FLOAT,REST_EPISODE_COUNT_5,MOVEMENT_EPISODE_COUNT_5,VERTICAL_EPISODE_COUNT_5,z
Thesis,405,1T,734581,M,LFD,SIX,13,9.524311343250883,5.834810737062605,0.9491751488036275,0.013513513513513514,0.4193680132771557,1681,1.0986122886681098,2.772588722239781,3.3166247903554,3.4641016151377544,30,-1
Thesis,405,1T,734582,M,HFD,SIX,13,9.700207901150696,5.950642552587727,1.4439965782803408,0.01282051282051282,0.6205764877251098,2704,0.6931471805599453,2.0794415416798357,2.449489742783178,2.6457513110645907,27,1
Thesis,405,1T,734583,M,LFD,SIX,13,9.458644718948893,5.849324779946859,1.1062898694734538,0.013888888888888888,NA,1681,0,2.995732273553991,3.605551275463989,3.7416573867739413,24,-1
Thesis,448,1T,734631,M,HFD,SIX,12,9.644943481827669,5.988961416889864,1.2705507017089044,0.012048192771084338,0.7030975114131134,3136,0,1.6094379124341003,4.795831523312719,4.898979485566356,24,1
Thesis,448,1T,734632,M,LFD,SIX,12,9.455714972131714,5.831882477283517,1.058606953993186,0.013513513513513514,0.44596705141749426,2809,0.6931471805599453,1.9459101490553132,4.69041575982343,4.795831523312719,18,-1
Thesis,448,1T,734633,M,LFD,SIX,12,9.444502989772825,5.940171252720432,1.2318138115165795,0.013333333333333334,0.5038010088290262,2809,0,2.0794415416798357,4.47213595499958,4.58257569495584,20,-1
Thesis,408,2T,734671,M,HFD,SIX,13,9.53629318727153,5.823045895483019,1.2922445143870747,0.013157894736842105,0.5050087384444258,3025,0.6931471805599453,1.6094379124341003,4.58257569495584,4.58257569495584,20,1
Thesis,408,2T,734672,M,LFD,SIX,13,9.528139343331775,5.905361848054571,1.2409842691747932,0.013888888888888888,0.9074517832069506,961,1.791759469228055,3.2188758248682006,3.605551275463989,3.7416573867739413,28,-1
Thesis,331,2T,734711,M,HFD,SIX,7,9.64688416232161,5.849324779946859,1.2062822740465708,0.011904761904761904,0.3750059006234559,900,1.791759469228055,3.091042453358316,4.58257569495584,4.69041575982343,12,1
Thesis,331,2T,734712,M,LFD,SIX,7,9.477194541716527,5.8971538676367405,1.4599594961643034,0.013333333333333334,0.8237367502635472,1764,0,2.9444389791664403,3.1622776601683795,3.3166247903554,24,-1
Thesis,330,2T,734723,M,HFD,SIX,8,9.534125321408242,5.953243334287785,1.371867881325123,0.011904761904761904,NA,625,0.6931471805599453,3.5553480614894135,3,3.1622776601683795,20,1
Thesis,330,2T,734724,M,LFD,SIX,8,9.442126468671734,5.717027701406222,1.0919897479740615,0.013888888888888888,0.5486992761940721,2025,1.3862943611198906,2.5649493574615367,2.23606797749979,2.449489742783178,34,-1
Thesis,447,2T,734731,M,HFD,SIX,15,9.45100945015621,5.752572638825633,0.9402062832159868,0.011111111111111112,NA,2401,1.3862943611198906,2.1972245773362196,2.449489742783178,2.6457513110645907,25,1
Thesis,447,2T,734732,M,LFD,SIX,15,9.514953305087944,5.700443573390687,0.7130813952765519,0.013157894736842105,NA,2025,2.302585092994046,1.9459101490553132,3,3.1622776601683795,17,-1
Thesis,335,2T,734761,M,LFD,SIX,7,9.475470039957452,5.971261839790462,0.9198648997196508,0.014925373134328358,0.6523251860396901,3249,0.6931471805599453,1.0986122886681098,3.605551275463989,3.7416573867739413,34,-1
Thesis,401,2T,734781,M,HFD,SIX,11,9.633219636338135,5.993961427306569,1.2237754316221157,0.010638297872340425,0.9673640020581558,2916,1.3862943611198906,1.3862943611198906,3.7416573867739413,3.872983346207417,28,1
Thesis,401,2T,734782,M,LFD,SIX,11,9.69467827290507,6.061456918928017,1.0939284392179682,0.0125,0.7594029763370106,2116,2.4849066497880004,1.3862943611198906,2.449489742783178,2.449489742783178,25,-1
Thesis,465,3T,736239,M,HFD,SIX,10,9.437953917961844,6.013715156042802,1.6794759891303976,0.0125,0.44596705141749426,2500,1.3862943611198906,2.0794415416798357,3.3166247903554,3.3166247903554,27,1
Thesis,431,3T,736257,M,HFD,SIX,13,9.54384392068648,6.129050210060545,1.6386998970374147,0.012987012987012988,0.4193680132771557,2916,0,1.9459101490553132,4.58257569495584,4.69041575982343,15,1
Thesis,431,3T,736258,M,LFD,SIX,13,9.455714972131714,5.921578419643816,1.275542996746107,0.013157894736842105,0.757060506303598,2704,1.791759469228055,1.3862943611198906,3.7416573867739413,3.7416573867739413,25,-1
Thesis,421,3T,736294,M,HFD,SIX,8,9.392745258631441,6.0867747269123065,1.1732082639432222,0.011627906976744186,0.3750059006234559,1024,1.6094379124341003,3.2188758248682006,2,2.23606797749979,32,1
Thesis,421,3T,736295,M,LFD,SIX,8,9.408248163222131,6.1463292576688975,1.3379332893521452,0.012345679012345678,0.931376369292196,3364,0,1.0986122886681098,3.1622776601683795,3.3166247903554,32,-1
Thesis,416,3T,736317,M,HFD,SIX,11,9.149103062504993,5.929589143389895,1.355835153635182,0.014084507042253521,0.6481498146292095,3025,1.0986122886681098,1.3862943611198906,2.8284271247461903,3,30,1
Thesis,416,3T,736318,M,LFD,SIX,11,9.147507062804614,5.918893854273146,1.0968137268917808,0.0136986301369863,NA,1849,0,2.8903717578961645,3.1622776601683795,3.3166247903554,29,-1
Thesis,443,3T,736337,M,HFD,SIX,11,9.523214932059986,5.950642552587727,1.0394552577464757,0.014084507042253521,0.6291418505840328,2401,0,2.4849066497880004,2,2.23606797749979,35,1
Thesis,443,3T,736338,M,LFD,SIX,11,9.414994033976548,5.84354441703136,0.6725884537525585,0.013888888888888888,0.8237367502635472,2704,0.6931471805599453,2.0794415416798357,3,3,26,-1
Thesis,424,3T,736357,M,LFD,SIX,9,9.28947497513991,5.950642552587727,0.9726365149969614,0.013888888888888888,0.6205764877251098,2916,1.3862943611198906,1.3862943611198906,4.47213595499958,4.58257569495584,19,-1
Thesis,463,4T,736391,M,HFD,SIX,11,9.454540665816003,6.131226489483141,1.5390434990316781,0.012048192771084338,0.1475575643576147,1936,0,2.833213344056216,3,3.1622776601683795,23,1
Thesis,463,4T,736392,M,LFD,SIX,11,9.504948404498696,5.937536205082426,1.2934942560904459,0.009259259259259259,NA,3025,1.0986122886681098,1.3862943611198906,3.4641016151377544,3.605551275463989,19,-1
Thesis,402,4T,736421,M,HFD,SIX,5,9.845778987390698,6.20455776256869,1.739826720433107,0.013157894736842105,0.7594029763370106,3600,0,0,2,2.23606797749979,31,1
Thesis,402,4T,736422,M,LFD,SIX,5,9.27058845232154,6.073044534100405,1.3635196541471841,0.012195121951219513,0.045928931888399735,729,1.0986122886681098,3.4657359027997265,3.872983346207417,4,23,-1
Thesis,454,4T,736441,M,HFD,SIX,14,9.545454543987825,5.950642552587727,1.5656742585985026,0.012048192771084338,0.6481498146292095,1296,0,3.2188758248682006,3.605551275463989,3.7416573867739413,39,1
Thesis,454,4T,736442,M,LFD,SIX,14,9.348013177101256,5.8944028342648505,1.2567015321607744,0.010638297872340425,0.9074517832069506,3025,1.0986122886681098,1.3862943611198906,4.358898943540674,4.47213595499958,23,-1
Thesis,419,4T,736531,M,HFD,SIX,11,9.456301608570838,5.8944028342648505,1.6215193334748985,0.012048192771084338,0.6291418505840328,1681,0,2.995732273553991,3,3.1622776601683795,27,1
Thesis,419,4T,736532,M,LFD,SIX,11,9.264923249746474,5.662960480135946,0.9698810376699017,0.013513513513513514,0.6523251860396901,2500,2.0794415416798357,1.3862943611198906,3.3166247903554,3.4641016151377544,21,-1
Thesis,438,4T,736541,M,HFD,SIX,11,9.541153770388567,5.968707559985366,1.664314522650226,0.013157894736842105,0.9673640020581558,961,1.0986122886681098,3.332204510175204,2.6457513110645907,2.8284271247461903,29,1
Thesis,438,4T,736542,M,LFD,SIX,11,9.348666501456469,5.932245187448011,1.221896320433336,0.011764705882352941,0.931376369292196,2916,1.0986122886681098,1.6094379124341003,1.7320508075688772,2,30,-1
Thesis,452,3T,736943,M,HFD,SIX,10,9.60025181315758,6.07993319509559,1.4958890193311403,0.011764705882352941,0.40613155265132483,841,0,3.4657359027997265,5.291502622129181,5.385164807134504,19,1
Thesis,452,3T,736944,M,LFD,SIX,10,9.301870689821774,6.0063531596017325,1.4606227674583552,0.012048192771084338,0.5050087384444258,1369,0,3.1780538303479458,2.8284271247461903,3,31,-1
Thesis,450,4T,737071,M,HFD,SIX,9,9.29362397611292,5.953243334287785,1.808971598163784,0.014705882352941176,0.14928170271575447,1764,1.3862943611198906,2.772588722239781,4.69041575982343,4.795831523312719,22,1
Thesis,450,4T,737072,M,LFD,SIX,9,9.796097200375604,6.0330862217988015,1.4570485012289325,0.011764705882352941,0.5486992761940721,1764,1.0986122886681098,2.833213344056216,3.3166247903554,3.4641016151377544,23,-1
Thesis,441,5T,738291,M,HFD,SIX,11,9.914847780106763,6.19644412779452,1.6572557867495739,0.010526315789473684,0.9893553027311601,2704,0.6931471805599453,2.0794415416798357,4,4.123105625617661,24,1
Thesis,441,5T,738292,M,LFD,SIX,11,9.73852446203832,6.095824562432225,1.3347634240238642,0.010638297872340425,1.1259031489040134,2809,1.791759469228055,1.0986122886681098,2.8284271247461903,2.8284271247461903,29,-1
Thesis,433,5T,738331,M,HFD,SIX,9,9.534667728624708,6.150602768446279,1.3062516533630208,0.011111111111111112,1.2120897724278836,2304,1.0986122886681098,2.3978952727983707,4,4.123105625617661,26,1
Thesis,433,5T,738332,M,LFD,SIX,9,9.752141270041493,6.1675164908883415,1.2160840403251003,0.010416666666666666,1.4036429994545037,2809,1.3862943611198906,1.6094379124341003,3.4641016151377544,3.605551275463989,31,-1
Thesis,555,5T,738371,M,HFD,SIX,12,9.810192840311824,5.921578419643816,1.3409257560478456,0.009433962264150943,1.0840061362787476,121,0,3.912023005428146,3.7416573867739413,3.872983346207417,26,1
Thesis,555,5T,738372,M,LFD,SIX,12,9.383326825292457,5.746203190540153,1.2887380708971088,0.014492753623188406,NA,1156,0.6931471805599453,3.258096538021482,4.242640687119285,4.358898943540674,16,-1
Thesis,449,5T,738491,M,HFD,SIX,10,9.722025626154055,5.8888779583328805,1.3437347466141383,0.013333333333333334,0.7371640659767196,1681,1.0986122886681098,2.8903717578961645,3,3.1622776601683795,29,1
Thesis,449,5T,738492,M,LFD,SIX,10,9.444502989772825,5.950642552587727,1.1020875310120903,0.013888888888888888,0.7357276280950635,3136,0,1.6094379124341003,3.605551275463989,3.7416573867739413,20,-1
Thesis,461,5T,738501,M,HFD,SIX,11,9.638121286567761,6.054439346269371,1.0421456771248199,0.012987012987012988,0.627808339251605,2500,1.791759469228055,1.791759469228055,1.7320508075688772,2,30,1
Thesis,461,5T,738502,M,LFD,SIX,11,9.392120115349085,5.968707559985366,1.0549372252368765,0.012048192771084338,0.5576137852647497,3136,0,1.6094379124341003,2.449489742783178,2.6457513110645907,28,-1
Thesis,412,6T,738541,M,HFD,SIX,7,9.645429005150419,6.19644412779452,1.4114846098688474,0.010638297872340425,NA,3136,0,1.6094379124341003,4.795831523312719,4.898979485566356,8,1
Thesis,412,6T,738542,M,LFD,SIX,7,9.79734895647446,6.045005314036012,1.1806628460309176,0.01020408163265306,NA,3249,0,1.0986122886681098,5.0990195135927845,5.196152422706632,17,-1
Thesis,428,5T,738571,M,HFD,SIX,8,9.425330776534006,6.137727054086234,1.6059686982635122,0.011627906976744186,NA,2025,0,2.772588722239781,3.872983346207417,4,22,1
Thesis,428,5T,738572,M,LFD,SIX,8,9.369990189505721,6.07993319509559,1.2329079153164042,0.013157894736842105,0.6186929946349977,3249,0,1.3862943611198906,4.123105625617661,4.242640687119285,22,-1
Thesis,0516B,6T,738583,M,HFD,SIX,13,9.470856776355195,5.908082938168931,1.3787729581516162,0.011363636363636364,NA,3136,1.3862943611198906,0.6931471805599453,2.8284271247461903,3,22,1
Thesis,0516B,6T,738584,M,LFD,SIX,13,9.239025005836092,5.950642552587727,1.3124876089794806,0.012987012987012988,NA,2209,0,2.6390573296152584,3.3166247903554,3.4641016151377544,26,-1
Thesis,455,6T,738591,M,HFD,SIX,13,9.243388226022383,5.942799375126701,1.1826954059592962,0.012048192771084338,NA,3025,1.0986122886681098,1.3862943611198906,3.4641016151377544,3.605551275463989,24,1
Thesis,455,6T,738592,M,LFD,SIX,13,9.422301633887823,5.971261839790462,1.4159028232934086,0.014705882352941176,NA,1600,2.302585092994046,2.4849066497880004,4.123105625617661,4.123105625617661,20,-1
Thesis,414,6T,738601,M,HFD,SIX,6,9.65701140089547,6.09807428216624,1.5699288693657438,0.012658227848101266,NA,1521,0,3.091042453358316,3.3166247903554,3.3166247903554,26,1
Thesis,414,6T,738602,M,LFD,SIX,6,9.295692039075686,5.968707559985366,1.320044975688279,0.010638297872340425,NA,3136,0,1.6094379124341003,2.6457513110645907,2.8284271247461903,33,-1
Thesis,425,6T,738681,M,HFD,SIX,13,9.791493975575204,6.09807428216624,1.5838890775600254,0.011111111111111112,NA,361,1.3862943611198906,3.6635616461296463,4.47213595499958,4.58257569495584,19,1
Thesis,425,6T,738682,M,LFD,SIX,13,9.799015530939418,5.948034989180646,1.249016242561327,0.010752688172043012,NA,2304,1.791759469228055,2.0794415416798357,4.69041575982343,4.795831523312719,15,-1
Thesis,430,6T,738691,M,HFD,SIX,11,9.776278985795086,6.023447592961033,1.3826469406116901,0.011235955056179775,NA,841,0.6931471805599453,3.4339872044851463,2.6457513110645907,2.6457513110645907,29,1
Thesis,430,6T,738692,M,LFD,SIX,11,9.561947496181666,5.971261839790462,1.2098379236379833,0.013157894736842105,NA,2704,1.3862943611198906,1.791759469228055,3.1622776601683795,3.3166247903554,39,-1
Thesis,546,7T,740783,M,HFD,SIX,14,9.4925826756776,5.961005339623274,1.1457193998377782,0.015151515151515152,1.0439800930150445,2209,1.791759469228055,2.1972245773362196,4.47213595499958,4.47213595499958,12,1
Thesis,546,7T,740784,M,LFD,SIX,14,9.165709047830589,5.860786223465865,0.7884573603642703,0.015625,0.5527350268432003,3364,0,1.0986122886681098,3.605551275463989,3.605551275463989,21,-1
Thesis,537,7T,740795,M,HFD,SIX,9,9.55506418479516,5.87493073085203,1.309474155106031,0.015151515151515152,0.8002062528533531,2601,1.6094379124341003,1.791759469228055,3.7416573867739413,3.872983346207417,28,1
Thesis,548,7T,740863,M,HFD,SIX,9,9.593628035139645,6.035481432524756,1.3856946608356158,0.011764705882352941,0.9800164227547,3481,0,0.6931471805599453,4.795831523312719,4.795831523312719,12,1
Thesis,548,7T,740864,M,LFD,SIX,9,9.517714771523654,5.929589143389895,1.2546659187365112,0.013513513513513514,0.936681421521889,2304,2.5649493574615367,0,3.872983346207417,4,25,-1
Thesis,530,8T,740871,M,HFD,SIX,7,9.33353098253138,5.8377304471659395,1.4250088733385555,0.014705882352941176,NA,2916,0.6931471805599453,1.791759469228055,3.7416573867739413,3.7416573867739413,27,1
Thesis,530,8T,740872,M,LFD,SIX,7,9.597200135758778,5.8888779583328805,1.1438688802916288,0.012048192771084338,NA,3136,0,1.6094379124341003,4.123105625617661,4.242640687119285,26,-1
Thesis,506,8T,740881,M,LFD,SIX,5,9.668461179310146,5.998936561946683,1.128026173937205,0.011904761904761904,NA,1764,2.3978952727983707,2.1972245773362196,4.242640687119285,4.242640687119285,23,-1
Thesis,504,8T,740891,M,HFD,SIX,13,9.776704765332877,6.016157159698354,1.4587855886174397,0.0125,NA,1849,0.6931471805599453,2.5649493574615367,3.3166247903554,3.4641016151377544,25,1
Thesis,504,8T,740892,M,LFD,SIX,13,9.60177416667137,5.840641657373398,0.8752257536690887,0.012345679012345678,NA,3025,0,1.791759469228055,3.3166247903554,3.4641016151377544,17,-1
Thesis,508,8T,740901,M,HFD,SIX,7,9.394618347068526,6.008813185442595,1.50899141164842,0.011363636363636364,NA,3364,0,1.0986122886681098,3.4641016151377544,3.605551275463989,28,1
Thesis,508,8T,740902,M,LFD,SIX,7,9.353227859524731,5.961005339623274,1.077723800678538,0.011904761904761904,NA,3025,1.6094379124341003,0.6931471805599453,2.23606797749979,2.449489742783178,30,-1
Thesis,516,8T,740911,M,HFD,SIX,11,9.493713172839865,6.035481432524756,1.8593658217861757,0.014492753623188406,NA,2025,1.3862943611198906,2.5649493574615367,2.8284271247461903,3,23,1
Thesis,516,8T,740912,M,LFD,SIX,11,9.557187177595935,6.19644412779452,1.7815029690265016,0.011764705882352941,NA,841,1.9459101490553132,3.258096538021482,3.4641016151377544,3.605551275463989,24,-1
Thesis,507,7T,740923,M,HFD,SIX,12,9.440936086815432,5.820082930352362,1.342180744734827,0.012048192771084338,1.13959427038973,1225,0,3.258096538021482,3.4641016151377544,3.605551275463989,19,1
Thesis,507,7T,740924,M,LFD,SIX,12,9.386476169683052,5.958424693029782,0.967791258547612,0.012345679012345678,0.9908414631384515,2116,2.302585092994046,1.791759469228055,3,3.1622776601683795,27,-1
Thesis,559,7T,740953,M,HFD,SIX,9,9.585930294465527,6.059123195581797,1.7251892211748878,0.009345794392523364,1.1879958498027952,2304,1.0986122886681098,2.3978952727983707,2.449489742783178,2.6457513110645907,22,1
Thesis,515,7T,740983,M,HFD,SIX,12,10.061495070904801,6.063785208687608,1.6700351102509714,0.01098901098901099,1.4449169802656525,64,0,3.970291913552122,2.6457513110645907,2.8284271247461903,27,1
Thesis,515,7T,740984,M,LFD,SIX,12,9.529775439608313,6.018593214496234,1.31686585466852,0.010638297872340425,1.0614294975403937,3025,1.0986122886681098,1.3862943611198906,4,4,22,-1
Thesis,539,8T,741001,M,HFD,SIX,12,9.41987169587053,6.075346031088684,1.791759469228055,0.011904761904761904,NA,2601,0.6931471805599453,2.1972245773362196,4.58257569495584,4.69041575982343,18,1
Thesis,539,8T,741002,M,LFD,SIX,12,9.403313333945276,6.056784013228625,1.3815884700129026,0.011363636363636364,NA,1600,2.302585092994046,2.4849066497880004,3.1622776601683795,3.3166247903554,26,-1
Thesis,509,8T,741021,M,HFD,SIX,9,9.269882054684498,6.0063531596017325,1.3893760276542217,0.011764705882352941,NA,1936,2.302585092994046,1.3862943611198906,5.291502622129181,5.291502622129181,17,1
Thesis,545,9T,743591,M,HFD,FOUR,8,9.699288417222856,6.115892125483034,1.8027606802214653,0.012195121951219513,0.8477977354288547,2500,1.791759469228055,1.791759469228055,3.7416573867739413,3.872983346207417,14,1
Thesis,545,9T,743592,M,LFD,FOUR,8,9.589529948672084,6.023447592961033,1.3001652074931265,0.013157894736842105,0.6394826559742525,3025,1.3862943611198906,1.0986122886681098,3.4641016151377544,3.605551275463989,18,-1
Thesis,523,9T,743612,M,HFD,FOUR,9,9.477194541716527,5.799092654460526,1.178421160388766,0.011627906976744186,0.6916460544336781,1024,1.0986122886681098,3.295836866004329,3.4641016151377544,3.605551275463989,28,1
Thesis,523,9T,743613,M,LFD,FOUR,9,9.423514392252901,5.877735781779639,1.1244917365281932,0.011363636363636364,1.0242478733792475,3249,1.3862943611198906,0,4,4.123105625617661,30,-1
Thesis,520,9T,743622,M,HFD,FOUR,11,9.651719449932015,6.023447592961033,1.5708383656130607,0.009615384615384616,1.0731235259009435,729,1.791759469228055,3.332204510175204,3,3.1622776601683795,28,1
Thesis,520,9T,743623,M,LFD,FOUR,11,9.294313805752362,5.991464547107982,0.8975702255538236,0.0125,0.8042412280655323,2704,1.6094379124341003,1.6094379124341003,3.4641016151377544,3.4641016151377544,22,-1
Thesis,561,9T,743632,M,HFD,FOUR,11,9.516611099864274,5.953243334287785,1.2377701840059034,0.011904761904761904,0.5489880848603397,2500,2.0794415416798357,1.0986122886681098,3.605551275463989,3.7416573867739413,26,1
Thesis,561,9T,743633,M,LFD,FOUR,11,9.572967566074247,5.808142489980444,1.1437622534390501,0.014285714285714285,0.5408697451143674,2025,2.0794415416798357,1.9459101490553132,2.8284271247461903,3,26,-1
Thesis,606,9T,743681,M,HFD,FOUR,10,9.461565907417349,5.869296913133774,1.2177583650363712,0.013157894736842105,0.4780957991430718,2916,1.6094379124341003,1.0986122886681098,2.449489742783178,2.6457513110645907,24,1
Thesis,606,9T,743682,M,LFD,FOUR,10,9.65509029374725,5.749392985908253,0.7655421389143813,0.014084507042253521,NA,3364,0.6931471805599453,0.6931471805599453,3,3.1622776601683795,34,-1
Thesis,518,9T,743741,M,HFD,FOUR,10,9.547598014371232,6.115892125483034,1.1531451677134994,0.012048192771084338,0.6219196712715775,2809,1.3862943611198906,1.6094379124341003,3.7416573867739413,3.872983346207417,23,1
Thesis,518,9T,743742,M,LFD,FOUR,10,9.512738628263644,5.973809611869261,1.2672350010579254,0.011494252873563218,0.7314058926770358,3249,0.6931471805599453,1.0986122886681098,4.242640687119285,4.358898943540674,24,-1
Thesis,512,10T,743911,M,HFD,FOUR,3,9.368070352742068,5.986452005284438,1.379343306166146,0.015873015873015872,0.6749832099322741,2500,0.6931471805599453,2.302585092994046,3.3166247903554,3.4641016151377544,26,1
Thesis,512,10T,743913,M,LFD,FOUR,3,9.233910403488615,5.8289456176102075,1.2879560023060077,0.015151515151515152,0.475302067696944,3364,0,1.0986122886681098,4.242640687119285,4.358898943540674,26,-1
Thesis,538,10T,743921,M,HFD,FOUR,9,9.619863900211849,5.988961416889864,1.485480072929968,0.01098901098901099,0.7369248029058331,1225,0.6931471805599453,3.2188758248682006,3.4641016151377544,3.605551275463989,19,1
Thesis,538,10T,743922,M,LFD,FOUR,9,9.449829601826478,6.100318952020064,1.4002415885314892,0.011904761904761904,1.0141431320416596,2500,0.6931471805599453,2.302585092994046,4.358898943540674,4.358898943540674,20,-1
Thesis,543,10T,743931,M,HFD,FOUR,12,9.433763884097708,5.8522024797744745,1.3184844042670403,0.011494252873563218,0.9017860456712733,2304,2.3978952727983707,1.0986122886681098,2.23606797749979,2.449489742783178,31,1
Thesis,543,10T,743932,M,LFD,FOUR,12,9.172742341560864,5.855071922202427,1.0535507965530218,0.013888888888888888,0.40846061708796283,2809,1.0986122886681098,1.791759469228055,4.358898943540674,4.47213595499958,19,-1
Thesis,528,10T,743941,M,HFD,FOUR,7,9.490884530021496,5.82600010738045,1.5216731587092893,0.0136986301369863,0.8652079416448388,36,0,4.007333185232471,3.605551275463989,3.605551275463989,10,1
Thesis,528,10T,743942,M,LFD,FOUR,7,9.523214932059986,5.963579343618446,1.2889201969896007,0.012658227848101266,0.9578164787026533,2209,2.4849066497880004,1.0986122886681098,1.4142135623730951,1.7320508075688772,30,-1
Thesis,553,10T,743951,M,HFD,FOUR,9,9.644943481827669,6.126869184114185,1.4696978515695398,0.011235955056179775,0.9656521614118792,2401,2.4849066497880004,0,2.8284271247461903,3,22,1
Thesis,553,10T,743952,M,LFD,FOUR,9,9.348666501456469,5.910796644040527,1.1968825101928655,0.011904761904761904,1.1421505906825933,2116,1.6094379124341003,2.3978952727983707,3.4641016151377544,3.605551275463989,21,-1
Thesis,560,10T,744021,M,HFD,FOUR,10,9.529775439608313,5.834810737062605,1.2998160332161681,0.012658227848101266,0.9837624469891678,3136,1.0986122886681098,0.6931471805599453,4.898979485566356,5,17,1
Thesis,560,10T,744022,M,LFD,FOUR,10,9.654128354403506,5.981414211254481,1.1639416363948862,0.011494252873563218,0.6598488951584306,2809,1.6094379124341003,1.3862943611198906,3.7416573867739413,3.872983346207417,21,-1
Thesis,630,11T,745531,M,HFD,FOUR,13,9.726063981004366,6.1092475827643655,NA,0.01098901098901099,NA,3249,0,1.3862943611198906,3.1622776601683795,3.3166247903554,35,1
Thesis,630,11T,745532,M,LFD,FOUR,13,9.402075812130713,5.860786223465865,NA,0.012987012987012988,NA,2304,1.791759469228055,2.0794415416798357,5.385164807134504,5.477225575051661,10,-1
Thesis,635,11T,745541,M,HFD,FOUR,12,9.504389630806124,5.849324779946859,NA,0.010101010101010102,NA,1936,2.0794415416798357,2.302585092994046,2.23606797749979,2.449489742783178,28,1
Thesis,635,11T,745542,M,LFD,FOUR,12,9.484062962658546,5.676753802268282,NA,0.011904761904761904,NA,2916,1.791759469228055,0.6931471805599453,4.123105625617661,4.242640687119285,26,-1
Thesis,665,11T,745551,M,HFD,FOUR,9,9.7538848483049,6.003887067106539,NA,0.012048192771084338,NA,1849,0.6931471805599453,2.833213344056216,3.7416573867739413,3.872983346207417,14,1
Thesis,665,11T,745552,M,LFD,FOUR,9,9.452776616670802,5.955837369464831,NA,0.011764705882352941,NA,2025,0,2.772588722239781,5,5.0990195135927845,9,-1
Thesis,634,11T,745561,M,HFD,FOUR,13,9.549736900114642,5.755742213586912,NA,0.014705882352941176,NA,3025,0,1.791759469228055,3,3.1622776601683795,22,1
Thesis,634,11T,745562,M,LFD,FOUR,13,9.344084242025778,5.676753802268282,NA,0.014492753623188406,NA,3025,0.6931471805599453,1.6094379124341003,3.872983346207417,4,23,-1
Thesis,641,11T,745571,M,HFD,FOUR,10,9.549736900114642,6.124683390894205,NA,0.01020408163265306,NA,576,0,3.6109179126442243,4,4,19,1
Thesis,641,11T,745572,M,LFD,FOUR,10,9.37445552682815,5.986452005284438,NA,0.0136986301369863,NA,3249,0,1.3862943611198906,3.1622776601683795,3.3166247903554,29,-1
Thesis,721,11T,745613,M,HFD,FOUR,10,9.41132011058867,5.8522024797744745,NA,0.012048192771084338,NA,2500,1.3862943611198906,1.791759469228055,3.4641016151377544,3.605551275463989,24,1
Thesis,721,11T,745614,M,LFD,FOUR,10,9.276221741089696,5.926926025970411,NA,0.013513513513513514,NA,2401,0,2.4849066497880004,3.605551275463989,3.7416573867739413,30,-1
Thesis,625,12T,745881,M,HFD,FOUR,12,9.452187908084165,5.966146739123692,NA,0.011111111111111112,0.7447904137117837,2809,1.0986122886681098,1.791759469228055,4.358898943540674,4.47213595499958,9,1
Thesis,625,12T,745882,M,LFD,FOUR,12,9.325542301664866,5.942799375126701,NA,0.012048192771084338,0.5158131652770298,2500,0,2.3978952727983707,3.3166247903554,3.4641016151377544,23,-1
Thesis,654,12T,745891,M,HFD,FOUR,12,9.7538848483049,6.056784013228625,NA,0.009708737864077669,1.125578736897924,2601,2.0794415416798357,1.0986122886681098,5.196152422706632,5.196152422706632,13,1
Thesis,654,12T,745892,M,LFD,FOUR,12,9.495970340301833,6.008813185442595,NA,0.012658227848101266,0.8510052651755257,2116,0.6931471805599453,2.6390573296152584,3,3.1622776601683795,26,-1
Thesis,621,12T,745901,M,HFD,FOUR,11,9.337501517592862,6.052089168924417,NA,0.011764705882352941,0.3684552824742637,2916,0.6931471805599453,1.791759469228055,4.795831523312719,4.795831523312719,22,1
Thesis,621,12T,745902,M,LFD,FOUR,11,9.262078567380597,6.008813185442595,NA,0.013333333333333334,1.0539635369992277,2116,2.4849066497880004,1.3862943611198906,3.1622776601683795,3.3166247903554,21,-1
Thesis,614,12T,746001,M,HFD,FOUR,9,9.438551063623411,5.840641657373398,NA,0.0136986301369863,0.79705664395045706,2401,1.0986122886681098,2.302585092994046,3.872983346207417,3.872983346207417,17,1
Thesis,614,12T,746002,M,LFD,FOUR,9,9.21542741102474,5.762051382780177,NA,0.014492753623188406,0.7309245448939752,1764,1.0986122886681098,2.833213344056216,2.6457513110645907,2.8284271247461903,26,-1
Thesis,624,12T,746011,M,HFD,FOUR,8,9.531408863445597,5.973809611869261,NA,0.013333333333333334,0.797507195884188,2601,1.3862943611198906,1.9459101490553132,4.898979485566356,5,20,1
Thesis,624,12T,746012,M,LFD,FOUR,8,9.18512512283512,5.863631175598097,NA,0.013888888888888888,0.559044196036465,2916,1.6094379124341003,1.0986122886681098,5.0990195135927845,5.196152422706632,15,-1
Thesis,638,12T,746021,M,HFD,FOUR,14,9.547598014371232,5.991464547107982,NA,0.0125,1.2123873029269543,2209,0,2.6390573296152584,3,3.1622776601683795,27,1
