ID.F51,CC,Sex,FamNo,DOB,HomeCage,Sire.ID,Dam.ID,Transpondernumber,SW.ID,Generation,EarPunch,Sire.SW.ID,Dam.SW.ID
447171,Brown,M,NA,2/3/06,NA,NA,NA,000673208E,HSM0027,0,NA,,
447181,Brown and white,M,NA,1/1/06,NA,NA,NA,6.73E+25,HSM0028,0,NA,,
447191,Black,M,NA,12/28/05,NA,NA,NA,000672F84A,HSM0029,0,NA,,
447201,Albino,M,NA,1/27/06,NA,NA,NA,00067304B0,HSM0031,0,NA,,
454321,NA,M,NA,1/7/06,NA,NA,NA,000697CB67,HSM0032,0,NA,,
454331,NA,M,NA,1/10/06,NA,NA,NA,00068E303B,HSM0033,0,NA,,
447211,Black and white,M,NA,1/17/06,NA,NA,NA,000682CDD1,HSM0034,0,NA,,
447221,Brown,M,NA,12/28/05,NA,NA,NA,00067324B0,HSM0035,0,NA,,
447231,Brown,M,NA,1/7/06,NA,NA,NA,0006714ED6,HSM0037,0,NA,,
454341,NA,M,NA,12/29/05,NA,NA,NA,00068E2CA3,HSM0038,0,NA,,
447241,Red tail,M,NA,12/16/05,NA,NA,NA,000672F31E,HSM0039,0,NA,,
454351,NA,M,NA,1/12/06,NA,NA,NA,00068E03AB,HSM0040,0,NA,,
454361,NA,M,NA,1/15/06,NA,NA,NA,00068E393C,HSM0042,0,NA,,
454371,NA,M,NA,2/27/06,NA,NA,NA,00068E7C8A,HSM0044,0,NA,,
447641,Black w/red tai,M,NA,12/22/05,NA,NA,NA,0006731F8A,HSM0045,0,NA,,
447651,Black hood,M,NA,2/21/06,NA,NA,NA,0006731C93,HSM0046,0,NA,,
447661,Brown,M,NA,2/5/06,NA,NA,NA,00067314C4,HSM0047,0,NA,,
454381,NA,M,NA,1/30/06,NA,NA,NA,00068E2B40,HSM0048,0,NA,,
447671,Black,M,NA,1/10/06,NA,NA,NA,00068EAE8B,HSM0049,0,NA,,
447681,Albino,M,NA,1/2/06,NA,NA,NA,00068E3249,HSM0050,0,NA,,
447691,Brown hood,M,NA,1/2/06,NA,NA,NA,00068E9B54,HSM0051,0,NA,,
447701,Black,M,NA,1/1/06,NA,NA,NA,000697CF2B,HSM0052,0,NA,,
447711,Albino,M,NA,1/1/06,NA,NA,NA,00068E236B,HSM0053,0,NA,,
447721,Black hood,M,NA,12/29/05,NA,NA,NA,00068EB050,HSM0054,0,NA,,
447731,Brown,M,NA,1/2/06,NA,NA,NA,00068E0C87,HSM0055,0,NA,,
454333,NA,M,NA,1/10/06,NA,NA,NA,00068E7E77,HSM0056,0,NA,,
414522,NA,F,NA,9/18/05,NA,NA,NA,0006715C89,HSF0001,0,NA,,
447113,NA,F,NA,11/25/05,NA,NA,NA,6717484,HSF0002,0,NA,,
414592,NA,F,NA,10/2/05,NA,NA,NA,00067323C2,HSF0003,0,NA,,
414582,NA,F,NA,9/27/05,NA,NA,NA,00067321EB,HSF0004,0,NA,,
414562,NA,F,NA,9/27/05,NA,NA,NA,00067160C7,HSF0005,0,NA,,
414472,NA,F,NA,9/19/05,NA,NA,NA,00067177F2,HSF0006,0,NA,,
414542,NA,F,NA,9/18/05,NA,NA,NA,0006730B96,HSF0007,0,NA,,
414612,NA,F,NA,10/21/05,NA,NA,NA,6717002,HSF0008,0,NA,,
414572,NA,F,NA,9/27/05,NA,NA,NA,0006717ED7,HSF0009,0,NA,,
414552,NA,F,NA,9/19/05,NA,NA,NA,0006716BE4,HSF0010,0,NA,,
414282,NA,F,NA,9/19/05,NA,NA,NA,00067160A9,HSF0011,0,NA,,
414512,NA,F,NA,9/19/05,NA,NA,NA,000672F621,HSF0012,0,NA,,
414492,NA,F,NA,9/19/05,NA,NA,NA,000672EF47,HSF0013,0,NA,,
414602,NA,F,NA,10/8/05,NA,NA,NA,6715551,HSF0014,0,NA,,
414462,NA,F,NA,9/19/05,NA,NA,NA,6730954,HSF0015,0,NA,,
414642,NA,F,NA,10/28/05,NA,NA,NA,000672FD83,HSF0017,0,NA,,
414502,NA,F,NA,9/19/05,NA,NA,NA,0006731EED,HSF0018,0,NA,,
414482,NA,F,NA,9/19/05,NA,NA,NA,0006714AC2,HSF0019,0,NA,,
447122,NA,F,NA,11/22/05,NA,NA,NA,0006714B87,HSF0020,0,NA,,
414632,NA,F,NA,10/16/05,NA,NA,NA,0006715EFB,HSF0021,0,NA,,
447132,NA,F,NA,12/2/05,NA,NA,NA,0006717FD9,HSF0022,0,NA,,
414622,NA,F,NA,10/3/05,NA,NA,NA,0006731BB8,HSF0023,0,NA,,
414532,NA,F,NA,9/18/05,NA,NA,NA,000671744D,HSF0024,0,NA,,
447142,NA,F,NA,12/22/05,NA,NA,NA,6732805,HSF0025,0,NA,,
447162,Black and white,F,NA,1/13/06,NA,NA,NA,6714670,HSF0026,0,NA,,
447172,Black and white,F,NA,2/3/06,NA,NA,NA,6738867,HSF0027,0,NA,,
447182,Brown,F,NA,1/1/06,NA,NA,NA,00067327DC,HSF0028,0,NA,,
447192,Brown,F,NA,12/28/05,NA,NA,NA,0006730C46,HSF0029,0,NA,,
447251,Black,F,NA,1/14/06,NA,NA,NA,6715874,HSF0030,0,NA,,
447202,Black and white,F,NA,1/27/06,NA,NA,NA,000673065E,HSF0031,0,NA,,
454322,NA,F,NA,1/7/06,NA,NA,NA,00068E7F99,HSF0032,0,NA,,
454332,NA,F,NA,1/10/06,NA,NA,NA,00068EAC46,HSF0033,0,NA,,
447212,Black,F,NA,1/17/06,NA,NA,NA,00067303FE,HSF0034,0,NA,,
447222,NA,F,NA,12/28/05,NA,NA,NA,00068E0C69,HSF0035,0,NA,,
454401,NA,F,NA,12/29/05,NA,NA,NA,00068E1F65,HSF0036,0,NA,,
447232,Brown and white,F,NA,1/7/06,NA,NA,NA,000682C5B0,HSF0037,0,NA,,
454342,NA,F,NA,12/29/05,NA,NA,NA,00068E1E83,HSF0038,0,NA,,
447242,Albino,F,NA,12/16/05,NA,NA,NA,000673227D,HSF0039,0,NA,,
454352,NA,F,NA,1/12/06,NA,NA,NA,00068E18F6,HSF0040,0,NA,,
454362,NA,F,NA,1/15/06,NA,NA,NA,00068E8C14,HSF0042,0,NA,,
454372,NA,F,NA,2/27/06,NA,NA,NA,00068E34F6,HSF0044,0,NA,,
447642,Black hood,F,NA,12/22/05,NA,NA,NA,000682E01C,HSF0045,0,NA,,
447652,Black w/red tai,F,NA,2/21/06,NA,NA,NA,000672FDF0,HSF0046,0,NA,,
447662,Brown,F,NA,2/5/06,NA,NA,NA,0006714C68,HSF0047,0,NA,,
454382,NA,F,NA,1/30/06,NA,NA,NA,00068EA13C,HSF0048,0,NA,,
447672,Black,F,NA,1/10/06,NA,NA,NA,00068E30EE,HSF0049,0,NA,,
447682,Albino,F,NA,1/2/06,NA,NA,NA,00068E3E58,HSF0050,0,NA,,
447692,Black hood,F,NA,1/2/06,NA,NA,NA,00068E13E8,HSF0051,0,NA,,
447712,Albino,F,NA,1/1/06,NA,NA,NA,00068E1DDE,HSF0052,0,NA,,
447722,Brown hood,F,NA,12/29/05,NA,NA,NA,00068E19C3,HSF0053,0,NA,,
447732,Brown hood,F,NA,1/2/06,NA,NA,NA,00068E0FE2,HSF0054,0,NA,,
447173,NA,F,NA,2/3/06,NA,NA,NA,00068EAB77,HSF0055,0,NA,,
447183,NA,F,NA,1/1/06,NA,NA,NA,00068E94E7,HSF0056,0,NA,,
447203,NA,F,NA,1/27/06,NA,NA,NA,00068E17B0,HSF0057,0,NA,,
447213,NA,F,NA,1/17/06,NA,NA,NA,00068E0C30,HSF0058,0,NA,,
447233,NA,F,NA,1/7/06,NA,NA,NA,00068E141A,HSF0059,0,NA,,
447243,NA,F,NA,12/16/05,NA,NA,NA,00068EAB94,HSF0060,0,NA,,
447663,NA,F,NA,2/5/06,NA,NA,NA,00068EA275,HSF0061,0,NA,,
