ID.F51,CC,Sex,FamNo,DOB,HomeCage,Sire.ID,Dam.ID,Transpondernumber,SW.ID,Generation,EarPunch,Sire.SW.ID,Dam.SW.ID
572421,Brown,M,NA,1/17/08,NA,562761,562772,0006C68BF1,HSM0521,500,RB,HSM0421,HSF0422
579111,Brown,M,NA,2/20/08,NA,572561,562792,0006C66334,HSM0523,500,RT,HSM0423,HSF0424
574621,Albino,M,NA,1/29/08,NA,562791,563222,0006CBABF6,HSM0524,500,LB,HSM0424,HSF0425
576041,Black hood,M,NA,2/10/08,NA,563221,563232,0006CB8A4C,HSM0525,500,RB,HSM0425,HSF0426
580981,Albino,M,NA,1/28/08,NA,563231,569862,0006CBA3A0,HSM0526,500,RT,HSM0426,HSF0427B
580971,Albino,M,NA,2/28/08,NA,569861,563252,0006C6894D,HSM0527,500,RT,HSM0427B,HSF0428
574611,Brown,M,NA,1/28/08,NA,563251,563262,0006C6825B,HSM0528,500,RB,HSM0428,HSF0429
574601,Black,M,NA,2/4/08,NA,563261,563272,0006C66079,HSM0529,500,RB,HSM0429,HSF0430
581011,Brown hood,M,NA,1/28/08,NA,563271,569912,0006C67339,HSM0530,500,LM,HSM0430,HSF0431
578111,Brown hood,M,NA,3/15/08,NA,563291,563302,0006CBB017,HSM0532,500,RB,HSM0432,HSF0433
579171,Black,M,NA,1/31/08,NA,563301,563312,0006CB9DA8,HSM0533,500,RT,HSM0433,HSF0434
579161,Black,M,NA,2/25/08,NA,563311,563322,0006CBAEEC,HSM0534,500,LT,HSM0434,HSF0435
574631,Black hood,M,NA,2/12/08,NA,563321,563332,0006CB9731,HSM0535,500,RB,HSM0435,HSF0436
576351,Albino,M,NA,2/15/08,NA,563331,565242,0006CB99FF,HSM0536,500,RM,HSM0436,HSF0437
586881,Brown,M,NA,2/23/08,NA,565241,572152,0006C66E0B,HSM0537,500,LB,HSM0437,HSF0438B
586871,Brown,M,NA,3/26/08,NA,572151,565262,0006C6682F,HSM0538,500,RM,HSM0438B,HSF0439
576371,Brown,M,NA,2/6/08,NA,565261,565272,0006C67C18,HSM0539,500,RM,HSM0439,HSF0440
576361,Albino,M,NA,2/10/08,NA,565271,565282,0006CBB7C8,HSM0540,500,RT,HSM0440,HSF0441
576051,Black hood,M,NA,2/7/08,NA,565281,565292,0006CB9BAF,HSM0541,500,RT,HSM0441,HSF0442
576061,Black,M,NA,2/8/08,NA,565291,565302,0006CBA971,HSM0542,500,RB,HSM0442,HSF0443
576071,Black hood,M,NA,2/15/08,NA,565301,565312,0006C6719B,HSM0543,500,LT,HSM0443,HSF0444
579211,Black hood,M,NA,2/4/08,NA,565311,565322,0006CABEFB,HSM0544,500,RM,HSM0444,HSF0445
579201,Black hood,M,NA,3/13/08,NA,565321,565332,0006CB8D7E,HSM0545,500,LM,HSM0445,HSF0446
579191,Brown hood,M,NA,2/8/08,NA,565331,567332,0006CB8F34,HSM0546,500,RT,HSM0446,HSF0401B
585271,Brown,M,NA,3/17/08,NA,580461,572562,0006C66A31,HSM0522,500,RT,HSM0422,HSF0423
585272,Brown hood,F,NA,3/17/08,NA,580461,572562,0006C66E10,HSF0522,500,RM,HSM0422,HSF0423
624632,Black,F,NA,7/21/08,NA,565281,565292,0006DF8AF9,HSF0541B,500,RT,HSM0441,HSF0442
